"dest","date","rtt"
"78.83.181.113","Thu Dec 03 2020 11:46:35 GMT+0330 (Iran Standard Time)",176
"78.83.181.113","Thu Dec 03 2020 11:46:36 GMT+0330 (Iran Standard Time)",203
"78.83.181.113","Thu Dec 03 2020 11:46:37 GMT+0330 (Iran Standard Time)",231
"78.83.181.113","Thu Dec 03 2020 11:46:38 GMT+0330 (Iran Standard Time)",258
"78.83.181.113","Thu Dec 03 2020 11:46:39 GMT+0330 (Iran Standard Time)",280
"78.83.181.113","Thu Dec 03 2020 11:46:40 GMT+0330 (Iran Standard Time)",296
"78.83.181.113","Thu Dec 03 2020 11:46:41 GMT+0330 (Iran Standard Time)",338
"78.83.181.113","Thu Dec 03 2020 11:46:42 GMT+0330 (Iran Standard Time)",341
"78.83.181.113","Thu Dec 03 2020 11:46:43 GMT+0330 (Iran Standard Time)",139
"78.83.181.113","Thu Dec 03 2020 11:46:44 GMT+0330 (Iran Standard Time)",185
"78.83.181.113","Thu Dec 03 2020 11:46:45 GMT+0330 (Iran Standard Time)",202
"78.83.181.113","Thu Dec 03 2020 11:46:46 GMT+0330 (Iran Standard Time)",239
"78.83.181.113","Thu Dec 03 2020 11:46:47 GMT+0330 (Iran Standard Time)",258
"78.83.181.113","Thu Dec 03 2020 11:46:48 GMT+0330 (Iran Standard Time)",277
"78.83.181.113","Thu Dec 03 2020 11:46:49 GMT+0330 (Iran Standard Time)",291
"78.83.181.113","Thu Dec 03 2020 11:46:50 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:46:51 GMT+0330 (Iran Standard Time)",341
"78.83.181.113","Thu Dec 03 2020 11:46:52 GMT+0330 (Iran Standard Time)",158
"78.83.181.113","Thu Dec 03 2020 11:46:53 GMT+0330 (Iran Standard Time)",191
"78.83.181.113","Thu Dec 03 2020 11:46:54 GMT+0330 (Iran Standard Time)",210
"78.83.181.113","Thu Dec 03 2020 11:46:55 GMT+0330 (Iran Standard Time)",235
"78.83.181.113","Thu Dec 03 2020 11:46:56 GMT+0330 (Iran Standard Time)",267
"78.83.181.113","Thu Dec 03 2020 11:46:57 GMT+0330 (Iran Standard Time)",181
"78.83.181.113","Thu Dec 03 2020 11:46:58 GMT+0330 (Iran Standard Time)",309
"78.83.181.113","Thu Dec 03 2020 11:46:59 GMT+0330 (Iran Standard Time)",320
"78.83.181.113","Thu Dec 03 2020 11:47:00 GMT+0330 (Iran Standard Time)",349
"78.83.181.113","Thu Dec 03 2020 11:47:00 GMT+0330 (Iran Standard Time)",349
"78.83.181.113","Thu Dec 03 2020 11:47:01 GMT+0330 (Iran Standard Time)",170
"78.83.181.113","Thu Dec 03 2020 11:47:02 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:47:03 GMT+0330 (Iran Standard Time)",151
"78.83.181.113","Thu Dec 03 2020 11:47:04 GMT+0330 (Iran Standard Time)",245
"78.83.181.113","Thu Dec 03 2020 11:47:05 GMT+0330 (Iran Standard Time)",253
"78.83.181.113","Thu Dec 03 2020 11:47:06 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:47:07 GMT+0330 (Iran Standard Time)",308
"78.83.181.113","Thu Dec 03 2020 11:47:08 GMT+0330 (Iran Standard Time)",340
"78.83.181.113","Thu Dec 03 2020 11:47:09 GMT+0330 (Iran Standard Time)",140
"78.83.181.113","Thu Dec 03 2020 11:47:10 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:47:11 GMT+0330 (Iran Standard Time)",196
"78.83.181.113","Thu Dec 03 2020 11:47:12 GMT+0330 (Iran Standard Time)",217
"78.83.181.113","Thu Dec 03 2020 11:47:13 GMT+0330 (Iran Standard Time)",135
"78.83.181.113","Thu Dec 03 2020 11:47:14 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:47:15 GMT+0330 (Iran Standard Time)",187
"78.83.181.113","Thu Dec 03 2020 11:47:16 GMT+0330 (Iran Standard Time)",314
"78.83.181.113","Thu Dec 03 2020 11:47:17 GMT+0330 (Iran Standard Time)",334
"78.83.181.113","Thu Dec 03 2020 11:47:18 GMT+0330 (Iran Standard Time)",142
"78.83.181.113","Thu Dec 03 2020 11:47:19 GMT+0330 (Iran Standard Time)",165
"78.83.181.113","Thu Dec 03 2020 11:47:20 GMT+0330 (Iran Standard Time)",196
"78.83.181.113","Thu Dec 03 2020 11:47:21 GMT+0330 (Iran Standard Time)",207
"78.83.181.113","Thu Dec 03 2020 11:47:22 GMT+0330 (Iran Standard Time)",238
"78.83.181.113","Thu Dec 03 2020 11:47:23 GMT+0330 (Iran Standard Time)",266
"78.83.181.113","Thu Dec 03 2020 11:47:24 GMT+0330 (Iran Standard Time)",288
"78.83.181.113","Thu Dec 03 2020 11:47:25 GMT+0330 (Iran Standard Time)",307
"78.83.181.113","Thu Dec 03 2020 11:47:26 GMT+0330 (Iran Standard Time)",332
"78.83.181.113","Thu Dec 03 2020 11:47:27 GMT+0330 (Iran Standard Time)",141
"78.83.181.113","Thu Dec 03 2020 11:47:28 GMT+0330 (Iran Standard Time)",173
"78.83.181.113","Thu Dec 03 2020 11:47:29 GMT+0330 (Iran Standard Time)",199
"78.83.181.113","Thu Dec 03 2020 11:47:30 GMT+0330 (Iran Standard Time)",214
"78.83.181.113","Thu Dec 03 2020 11:47:31 GMT+0330 (Iran Standard Time)",246
"78.83.181.113","Thu Dec 03 2020 11:47:32 GMT+0330 (Iran Standard Time)",267
"78.83.181.113","Thu Dec 03 2020 11:47:33 GMT+0330 (Iran Standard Time)",293
"78.83.181.113","Thu Dec 03 2020 11:47:34 GMT+0330 (Iran Standard Time)",319
"78.83.181.113","Thu Dec 03 2020 11:47:35 GMT+0330 (Iran Standard Time)",232
"78.83.181.113","Thu Dec 03 2020 11:47:36 GMT+0330 (Iran Standard Time)",157
"78.83.181.113","Thu Dec 03 2020 11:47:37 GMT+0330 (Iran Standard Time)",179
"78.83.181.113","Thu Dec 03 2020 11:47:38 GMT+0330 (Iran Standard Time)",202
"78.83.181.113","Thu Dec 03 2020 11:47:39 GMT+0330 (Iran Standard Time)",224
"78.83.181.113","Thu Dec 03 2020 11:47:40 GMT+0330 (Iran Standard Time)",249
"78.83.181.113","Thu Dec 03 2020 11:47:41 GMT+0330 (Iran Standard Time)",271
